,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-02-01 00:00:00,Close2017-02-01 00:00:00,group,RiskOn,Custom,PC2017-01-27 00:00:00,Close2017-01-27 00:00:00,vSTART,LastSEA,SEA2017-02-01 00:00:00,LastSRUN,SRUN2017-02-01 00:00:00,SEA2017-01-27 00:00:00,SRUN2017-01-27 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-01-31 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-01-31 00:00:00,0.5SIG2017-01-27 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-01-31 00:00:00,0.75SIG2017-01-27 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-01-31 00:00:00,1SIG2017-01-27 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15,timestamp,LastPctChg_IB,ACT_IB,pcDate,signalDate,timestamp
SJB,BBH7,149.78,0.21,-0.000200253654629,-1.0,1.0,1.0,1.0,1.0,11.0,2017-01-17,185.397722257,5.0,2.0,2.0,132232.718284,113.27,-0.000200253654629,149.78,rates,-1.0,1.0,,,2017-01-17 00:00:00,1.0,1.0,11.0,11.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1486018387,-0.000200253654629,-1.0,,20170201,1486018387
SM,@SMH7,334.6,7.115,0.00418410041841,1.0,-1.0,-1.0,-1.0,-1.0,10.0,2017-01-18,711.5,1.0,1.0,1.0,33460.0,1.0,0.00418410041841,,grain,1.0,-1.0,,,2017-01-18,-1.0,,8.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,0.00418410041841,1.0,,20170131,1485901802
SMI,SWH7,8265.0,79.9,0.00584154801022,1.0,1.0,1.0,-1.0,1.0,6.0,2017-01-23,804.389409041,1.0,1.0,1.0,83207.4901842,0.9933,0.00584154801022,8265.0,index,1.0,1.0,,,2017-01-24 00:00:00,1.0,1.0,6.0,6.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1486018387,0.00584154801022,1.0,,20170201,1486018387
SSG,SSG7,340.35,2.9605310645,0.00919199406968,1.0,1.0,-1.0,1.0,1.0,-17.0,2017-01-09,419.041905803,2.0,1.0,1.0,48174.0976645,1.413,0.00919199406968,340.35,index,1.0,-1.0,,,2017-01-09 00:00:00,1.0,1.0,-17.0,-17.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1486018387,0.00919199406968,1.0,,20170201,1486018387
STW,TWG7,355.6,3.485394052,0.00169014084507,1.0,-1.0,-1.0,-1.0,1.0,35.0,2016-12-23,348.5394052,2.0,1.0,1.0,35560.0,1.0,0.00169014084507,355.6,index,1.0,1.0,,,2016-12-23 00:00:00,1.0,1.0,35.0,35.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1486018387,0.00169014084507,1.0,,20170201,1486018387
SXE,EXH7,3249.0,33.75,0.00463821892393,1.0,-1.0,-1.0,-1.0,-1.0,-18.0,2017-01-06,363.38625,2.0,1.0,1.0,34981.983,0.928763815362,0.00463821892393,3249.0,index,1.0,1.0,,,2017-01-06 00:00:00,-1.0,-1.0,-18.0,-18.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486018387,0.00463821892393,1.0,,20170201,1486018387
TF,@TFSH7,1359.9,17.435,0.000294225818316,1.0,1.0,1.0,1.0,1.0,20.0,2017-01-04,1743.5,1.0,1.0,1.0,135990.0,1.0,0.000294225818316,1359.9,index,1.0,1.0,,,2017-01-04 00:00:00,1.0,1.0,20.0,20.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1486018387,0.000294225818316,1.0,,20170201,1486018387
TU,@TUH7,108.3984375,0.10390625,0.0,1.0,1.0,-1.0,1.0,-1.0,-12.0,2017-01-13,207.8125,4.0,2.0,2.0,216796.875,1.0,0.0,,rates,-1.0,1.0,,,2017-01-13,-1.0,,-10.0,,,,1.0,-1.0,1.0,4.0,,1.0,4.0,,,1.0,4.0,,,1.0,4.0,,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,-0.000216216216216,-1.0,20170201.0,20170131,1485901802
TY,@TYH7,124.4375,0.625,-0.00112980165704,-1.0,1.0,1.0,1.0,-1.0,20.0,2017-01-17,625.0,1.0,1.0,1.0,124437.5,1.0,-0.00112980165704,,rates,-1.0,1.0,,,2017-01-17,-1.0,,18.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,-0.00138086869194,-1.0,20170201.0,20170131,1485901802
US,@USH7,150.65625,1.4328125,-0.00269318417236,-1.0,-1.0,1.0,-1.0,-1.0,-4.0,2017-01-17,1432.8125,1.0,1.0,1.0,150656.25,1.0,-0.00269318417236,,rates,-1.0,1.0,,,2017-01-17,-1.0,,9.0,,,,1.0,-1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,-0.00227884814585,-1.0,20170201.0,20170131,1485901802
VX,@VXG7,12.675,0.5529800405,-0.0193423597679,-1.0,-1.0,1.0,-1.0,1.0,-26.0,2016-12-22,552.9800405,1.0,1.0,1.0,12675.0,1.0,-0.0193423597679,12.675,index,-1.0,-1.0,,,2016-12-22 00:00:00,1.0,1.0,-26.0,-26.0,,,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1486018387,-0.0193423597679,-1.0,,20170201,1486018387
W,@WH7,420.5,8.4625,0.0308972073678,1.0,-1.0,1.0,-1.0,1.0,-2.0,2017-01-17,423.125,2.0,1.0,1.0,21025.0,1.0,0.0308972073678,,grain,1.0,1.0,,,2017-01-17,1.0,,9.0,,,,1.0,-1.0,1.0,2.0,,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,0.0308972073678,1.0,,20170131,1485901802
YA,APH7,5599.0,52.8,0.00792079207921,1.0,-1.0,1.0,-1.0,1.0,17.0,2017-01-09,1000.824,1.0,1.0,1.0,106129.045,1.31891321551,0.00792079207921,5599.0,index,1.0,-1.0,,,2017-01-09 00:00:00,1.0,1.0,17.0,17.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1486018387,0.00792079207921,1.0,,20170201,1486018387
YB,HBSM7,98.22,0.024,0.0,1.0,-1.0,-1.0,-1.0,-1.0,14.0,2017-01-12,43.67232,22.0,6.0,6.0,178728.9696,1.31891321551,0.0,98.22,rates,-1.0,1.0,,,2017-01-12 00:00:00,-1.0,-1.0,14.0,14.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1486018387,0.0,1.0,,20170201,1486018387
YM,@YMH7,19820.0,128.9,0.00121261115602,1.0,1.0,-1.0,1.0,1.0,-26.0,2016-12-22,644.5,1.0,1.0,1.0,99100.0,1.0,0.00121261115602,,index,1.0,1.0,,,2016-12-22,1.0,,-24.0,,,,-1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485901802,0.00116208569119,1.0,20170201.0,20170131,1485901802
YT2,HTSH7,98.05,0.0585,-0.000203935964107,-1.0,1.0,1.0,1.0,-1.0,19.0,2016-12-23,124.19316,8.0,3.0,3.0,208156.228,1.31891321551,-0.000203935964107,98.05,rates,-1.0,1.0,,,2017-01-05 00:00:00,-1.0,-1.0,19.0,19.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1486018387,-0.000203935964107,-1.0,,20170201,1486018387
YT3,HXSH7,97.235,0.07025,-0.000205644953987,-1.0,-1.0,1.0,-1.0,-1.0,-25.0,2016-12-23,426.1084,2.0,1.0,1.0,589788.616,1.31891321551,-0.000205644953987,97.235,rates,-1.0,1.0,,,2016-12-23 00:00:00,-1.0,-1.0,-25.0,-25.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1486018387,-0.000205644953987,-1.0,,20170201,1486018387
